0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.4466107829143917,0.33850855449075784,0.24439506607511732,0.5902075069917478,0.6197425102496051,3.0263936777798253,3.090639640018343,0.21366290375282,-0.0023034344861462457,0.8897587246824555,-0.27704620361328125,-0.3027656078338623,0.2278681281022727,0.2631511073559522,0.2996672727167605,-0.1735576465725898,0.08321513235569,-0.011419005692005199,0.2164521403610705,-0.1621386408805846,-0.132127046585083,-0.1405332088470459,0.10737274587154391,0.13452626764774328,0.1204953822307288,0.1286248397082089,-0.14491915702819824,-0.1622323989868164,39.36125637543414,67.39119809306789,39.36125637543414,0.3622252345085143,1.0,0.9266770575671798,-0.0824168706312776,-0.01700061559677124,-0.021318703889846788,0.7466341331601143
0.3781031566953104,0.14053150011511276,0.17345496210163924,0.5913577371321485,0.6095300198486597,2.8123601690353603,2.772380340902327,1.789433269056609,2.7029228117467965,1.2187435985341046,-0.2847234010696411,-0.29297107458114624,0.2665204741060734,0.2630255296826361,0.012873759493231798,0.1378490687347948,0.0475444709882139,0.02153708040714261,-0.034670711494982104,0.1163119883276522,-0.13885504007339478,-0.13696938753128052,0.10885952413082117,0.12911435216665268,0.1576609499752522,0.1339111775159834,-0.14586836099624634,-0.15600168704986572,9.449719850679408,3.0891429464713527,9.449719850679408,0.1872811913490294,1.0,0.47683162213463964,-0.03900494705885631,-0.019276916980743408,-0.1114654317498208,0.735469363629818
0.37834364844336815,0.21087995227563258,0.22789659956403885,0.5898144106473059,0.6087353924061791,2.7688863034090327,2.7831019875689025,1.9964073528590243,2.8863301960692973,1.3006580397863061,-0.2901913523674011,-0.29560601711273193,0.259708121418953,0.2400584928691387,-0.034321914834436,0.1840161178261041,0.036587857233826,0.028097718954086304,-0.070909772068262,0.1559183988720178,-0.14151591062545776,-0.13545489311218262,0.10682044923305509,0.1233702190220357,0.15288767218589788,0.11668827384710301,-0.14867544174194336,-0.16015112400054932,6.960876150996755,1.4107519618284259,6.960876150996755,0.2099872156977653,1.0,0.540077303622957,-0.045236997306346685,-0.02320265769958496,-0.13533184304833418,0.7340060472488403
0.3658660984012603,0.2389316431298493,0.24885415230917424,0.5842974827682631,0.6014607297381747,2.7358171274164276,2.790275705819585,2.0706816234578396,2.9060312684861973,1.3715546991467076,-0.29168254137039185,-0.29580360651016235,0.24986924976110458,0.22138063237071032,-0.0514203701168298,0.2038988340646027,0.0324011836200952,0.031730145215988104,-0.083821553736925,0.1721686888486146,-0.14191293716430664,-0.13504278659820557,0.1035386472940445,0.11925665289163591,0.1463306024670601,0.1021239794790744,-0.1497696042060852,-0.1607608199119568,4.344618465358817,0.5214634664762897,4.344618465358817,0.2331036329269408,1.0,0.6123251329449938,-0.05872733891010268,-0.024100184440612793,-0.14420918375253677,0.7296383753418922
0.3479140337885942,0.23116285018370314,0.23954304214100272,0.5867156617363909,0.6027835287719548,2.739396942704803,2.8021689754847365,2.0344906665714304,2.876189669397901,1.3936147014612095,-0.2951188087463379,-0.298039972782135,0.2469300292432308,0.21655383706092818,-0.038048525340855,0.2029544822871684,0.0341682741418481,0.0345004349946976,-0.0722167994827031,0.1684540472924708,-0.14356881380081177,-0.13705730438232422,0.102235272526741,0.11661295220255849,0.1446947567164898,0.09994088485836969,-0.15154999494552612,-0.1609826683998108,18.019734247356055,10.633629633679371,18.019734247356055,0.2274634912610053,1.0,0.6009765543491696,-0.06843557208776471,-0.022400379180908203,-0.1401583068072796,0.7309648022055626
0.30144664382267206,0.08357580943933263,0.13695341190125224,0.5907789165788118,0.6037561962559241,3.093923367263102,2.416688256396392,1.5230759214362615,1.1328404258686866,1.3170403976475848,-0.30797672271728516,-0.3137586712837219,0.21809950843453413,0.22398573160171498,0.069447190966457,0.1169493284542112,0.09890593588352191,0.053180668503045994,-0.0294587449170649,0.06376865995116521,-0.14644736051559448,-0.14682286977767944,0.07740525901317602,0.10863901674747468,0.1406942494213581,0.1153467148542403,-0.16152936220169067,-0.16693580150604248,14.15313043079752,6.716468239433419,14.15313043079752,0.1497937440872191,1.0,0.43276056258294504,-0.16125212982296933,-0.012636363506317139,-0.0962417423725128,0.7430562227964401
0.2423075401114923,0.031357247812884154,0.087466805396279,0.5919534300507668,0.6009102911785827,3.0930585047699695,2.4144634026340426,1.2915044717797948,0.22387813062180437,1.312501934873661,-0.3141735792160034,-0.31556397676467896,0.1818036790937186,0.2330224215984344,0.13197463005781168,0.08583141257986429,0.1188476750394329,0.04776597768068319,0.0131269550183788,0.0380654348991811,-0.15159523487091064,-0.14920204877853394,0.054328694939613426,0.1154840812087059,0.1274749841541052,0.11753834038972849,-0.16257834434509277,-0.16636192798614502,15.082974359281081,7.387661373450197,15.082974359281081,0.1568577140569686,1.0,0.45423924547184447,-0.1611081951996311,-0.008054494857788086,-0.07534094899892799,0.7402235642075539
0.19160862141642662,0.09551123693797718,0.08801995140637027,0.5959418174496834,0.6213798520422338,2.9835879987542846,3.005790092534542,0.5660320325453186,0.0845325463704001,1.2281176432419816,-0.3235740959644318,-0.3136338591575623,0.1979894861578942,0.24741202406585208,0.1945738233625888,0.015813956037163797,0.0552204623818397,0.0334170619025827,0.1393533609807491,-0.017603105865418904,-0.1601682603359223,-0.14885646104812628,0.0825442373752594,0.12653768062591558,0.1154452487826348,0.1208743434399365,-0.16340583562850952,-0.16477739810943604,12.043552188012221,5.150629915960064,12.043552188012221,0.1945738233625888,1.0,0.5515221248693801,-0.126655020751059,-0.008434832096099854,-0.047535091638565105,0.7443309128284454
0.1543556136007105,0.044869602860825225,0.08333630957405443,0.598536589021601,0.6166694838228614,2.794854021353144,2.7943992114853478,0.4535668684051712,0.11221299428082865,1.2583977483074116,-0.31429582834243774,-0.30985671281814575,0.2364500304684043,0.23294910788536058,0.13953612372279162,0.061651598662138,0.0547306388616562,0.036587260663509404,0.0848054848611354,0.025064337998628596,-0.15361028909683228,-0.14706635475158691,0.0920109748840332,0.12680628150701517,0.1444390555843711,0.1061428263783454,-0.16068553924560547,-0.16279035806655884,8.409744373193744,2.346702045765163,8.409744373193744,0.17825042828917492,1.0,0.5036722413973611,-0.12710948288440702,-0.011520326137542725,-0.07902609556913369,0.7340563386678696
0.10887058983595531,0.05791712135365083,0.06172776764250056,0.595492906227776,0.614376959654812,2.804340104193809,2.8273814807129143,0.14064096007921598,0.055831945635585585,1.0549410768840288,-0.31403928995132446,-0.30917733907699585,0.2315135293174534,0.23334364779293532,0.18950776755809778,0.012400470674037899,0.05734722316265109,0.0333746932446956,0.13216054439544672,-0.020974222570657702,-0.15376222133636475,-0.1464748978614807,0.0915026664733887,0.1282341629266739,0.1400108628440647,0.1051094848662614,-0.16027706861495972,-0.16270244121551514,11.512729567719342,7.628722748002723,11.512729567719342,0.2058685347437858,1.0,0.5788290387372634,-0.12997426465153689,-0.009204387664794922,-0.0520733743906021,0.7310383766889572
